time_period,geographic_level,region_code,region_name,new_la_code,la_name,characteristic_group,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate,SEN provision - SEN with an EHC plan,SEN provision - SEN without an EHC plan/SEN support,SEN provision - No SEN,new_la_code.1,num_schools,headcount,TTperm_excl.1,TTperm_excl_rate.1,TTsuspension.1,TTsusp_rate.1,TTone_plus_susp.1,TTone_plus_susp_rate.1
202223,Local authority,E13000002,Outer London,E09000010,Enfield,SEN provision,1,0.033456005,522,17.46403479,223,7.460689194,2989,,,E09000010,96,56227,8,0.01423,3320,5.90464,1893,3.36671
202223,Local authority,E13000002,Outer London,E09000010,Enfield,SEN provision,6,0.012751578,2057,4.371665994,1329,2.824474529,,,47053,E09000010,96,56227,8,0.01423,3320,5.90464,1893,3.36671
202223,Local authority,E13000002,Outer London,E09000011,Greenwich,SEN provision,0,0,222,12.83979179,122,7.056101793,1729,,,E09000011,83,44409,9,0.02027,2664,5.99878,1524,3.43174
202223,Local authority,E13000002,Outer London,E09000011,Greenwich,SEN provision,2,0.029642804,970,14.37676004,465,6.891951979,,6747,,E09000011,83,44409,9,0.02027,2664,5.99878,1524,3.43174
202223,Local authority,E13000002,Outer London,E09000011,Greenwich,SEN provision,7,0.0194807,1472,4.096512955,937,2.607630869,,,35933,E09000011,83,44409,9,0.02027,2664,5.99878,1524,3.43174
202223,Local authority,E13000002,Outer London,E09000015,Harrow,SEN provision,4,0.269723533,165,11.12609575,83,5.596763318,1483,,,E09000015,57,39158,26,0.0664,1338,3.41693,817,2.08642
202223,Local authority,E13000002,Outer London,E09000015,Harrow,SEN provision,11,0.032498227,825,2.437367053,550,1.624911368,,,33848,E09000015,57,39158,26,0.0664,1338,3.41693,817,2.08642
202223,Local authority,E13000002,Outer London,E09000015,Harrow,SEN provision,11,0.287431408,348,9.093284557,184,4.807943559,,3827,,E09000015,57,39158,26,0.0664,1338,3.41693,817,2.08642
202223,Local authority,E13000002,Outer London,E09000016,Havering,SEN provision,3,0.081989615,488,13.33697732,235,6.422519814,,3659,,E09000016,80,42213,21,0.04975,1840,4.35885,1005,2.38078
202223,Local authority,E13000002,Outer London,E09000016,Havering,SEN provision,4,0.24600246,196,12.05412054,95,5.842558426,1626,,,E09000016,80,42213,21,0.04975,1840,4.35885,1005,2.38078
202223,Local authority,E13000002,Outer London,E09000016,Havering,SEN provision,14,0.037911612,1156,3.130415945,675,1.827881282,,,36928,E09000016,80,42213,21,0.04975,1840,4.35885,1005,2.38078
202223,Local authority,E13000002,Outer London,E09000017,Hillingdon,SEN provision,4,0.172191132,364,15.66939303,150,6.457167456,2323,,,E09000017,97,53068,42,0.07914,2586,4.87299,1378,2.59667
202223,Local authority,E13000002,Outer London,E09000017,Hillingdon,SEN provision,7,0.119250426,708,12.06132879,320,5.451448041,,5870,,E09000017,97,53068,42,0.07914,2586,4.87299,1378,2.59667
202223,Local authority,E13000002,Outer London,E09000017,Hillingdon,SEN provision,31,0.06908078,1514,3.373816156,908,2.023398329,,,44875,E09000017,97,53068,42,0.07914,2586,4.87299,1378,2.59667
202223,Local authority,E13000002,Outer London,E09000018,Hounslow,SEN provision,3,0.151898734,197,9.974683544,89,4.506329114,1975,,,E09000018,76,45866,57,0.12428,2320,5.05821,1332,2.90411
202223,Local authority,E13000002,Outer London,E09000018,Hounslow,SEN provision,22,0.058211838,1306,3.455666393,851,2.25173974,,,37793,E09000018,76,45866,57,0.12428,2320,5.05821,1332,2.90411
202223,Local authority,E13000002,Outer London,E09000018,Hounslow,SEN provision,32,0.524762217,817,13.39783536,392,6.42833716,,6098,,E09000018,76,45866,57,0.12428,2320,5.05821,1332,2.90411
202223,Local authority,E13000002,Outer London,E09000021,Kingston upon Thames,SEN provision,0,0,95,7.923269391,47,3.919933278,1199,,,E09000021,49,27065,10,0.03695,467,1.72548,309,1.1417
202223,Local authority,E13000002,Outer London,E09000021,Kingston upon Thames,SEN provision,5,0.021718356,247,1.072886804,188,0.816610199,,,23022,E09000021,49,27065,10,0.03695,467,1.72548,309,1.1417
202223,Local authority,E13000002,Outer London,E09000021,Kingston upon Thames,SEN provision,5,0.17580872,125,4.395218003,74,2.601969058,,2844,,E09000021,49,27065,10,0.03695,467,1.72548,309,1.1417
202223,Local authority,E13000002,Outer London,E09000024,Merton,SEN provision,0,0,240,16.52892562,116,7.988980716,1452,,,E09000024,56,27984,14,0.05003,879,3.14108,539,1.9261
202223,Local authority,E13000002,Outer London,E09000024,Merton,SEN provision,3,0.07963897,309,8.20281391,193,5.123440404,,3767,,E09000024,56,27984,14,0.05003,879,3.14108,539,1.9261
202223,Local authority,E13000002,Outer London,E09000024,Merton,SEN provision,11,0.048319789,330,1.449593675,230,1.010322864,,,22765,E09000024,56,27984,14,0.05003,879,3.14108,539,1.9261
202223,Local authority,E13000002,Outer London,E09000026,Redbridge,SEN provision,0,0,162,7.390510949,76,3.467153285,2192,,,E09000026,76,58356,33,0.05655,2308,3.95503,1513,2.59271
202223,Local authority,E13000002,Outer London,E09000026,Redbridge,SEN provision,14,0.248315005,572,10.14544165,323,5.728981908,,5638,,E09000026,76,58356,33,0.05655,2308,3.95503,1513,2.59271
202223,Local authority,E13000002,Outer London,E09000026,Redbridge,SEN provision,19,0.037604402,1574,3.115227804,1114,2.204805447,,,50526,E09000026,76,58356,33,0.05655,2308,3.95503,1513,2.59271
202223,Local authority,E13000002,Outer London,E09000027,Richmond upon Thames,SEN provision,0,0,150,11.96172249,62,4.944178628,1254,,,E09000027,59,28890,5,0.01731,820,2.83835,439,1.51956
202223,Local authority,E13000002,Outer London,E09000027,Richmond upon Thames,SEN provision,2,0.008074609,390,1.574548831,239,0.964915822,,,24769,E09000027,59,28890,5,0.01731,820,2.83835,439,1.51956
202223,Local authority,E13000002,Outer London,E09000027,Richmond upon Thames,SEN provision,3,0.104638995,280,9.766306243,138,4.813393791,,2867,,E09000027,59,28890,5,0.01731,820,2.83835,439,1.51956
202223,Local authority,E13000002,Outer London,E09000029,Sutton,SEN provision,9,0.558312655,306,18.98263027,127,7.878411911,1612,,,E09000029,60,41045,80,0.19491,2543,6.19564,1272,3.09904
202223,Local authority,E13000002,Outer London,E09000029,Sutton,SEN provision,34,0.892388451,843,22.12598425,319,8.372703412,,3810,,E09000029,60,41045,80,0.19491,2543,6.19564,1272,3.09904
202223,Local authority,E13000002,Outer London,E09000029,Sutton,SEN provision,37,0.10386548,1394,3.913202145,826,2.318726665,,,35623,E09000029,60,41045,80,0.19491,2543,6.19564,1272,3.09904
202223,Local authority,E13000002,Outer London,E09000031,Waltham Forest,SEN provision,4,0.177226407,314,13.91227293,136,6.025697829,2257,,,E09000031,72,42246,40,0.09468,2075,4.91171,1191,2.8192
202223,Local authority,E13000002,Outer London,E09000031,Waltham Forest,SEN provision,17,0.048415117,1168,3.326403326,767,2.184376157,,,35113,E09000031,72,42246,40,0.09468,2075,4.91171,1191,2.8192
202223,Local authority,E13000002,Outer London,E09000031,Waltham Forest,SEN provision,19,0.389663659,593,12.16160788,288,5.906480722,,4876,,E09000031,72,42246,40,0.09468,2075,4.91171,1191,2.8192
